trial_id,firm_id,m_1,m_2,m_3,m_4,k_1,k_2,k_3,k_4,l_1,l_2,l_3,l_4,y_1,y_2,y_3,y_4,r_1,r_2,r_3,r_4,omega_1,omega_2,omega_3,omega_4,pm_1,pm_2,pm_3,pm_4,mu_1,mu_2,mu_3,mu_4,eps_1,eps_2,eps_3,eps_4,a_1,a_2,a_3,a_4,Phi,u_1,u_2,u_3,u_4,trials,mu_4_hat,omega_4_hat,y_4_hat,p_4_hat
1,1,1.90466295475083,0.648018122460366,1.9303246245791,-0.156762644111993,-0.464767582465534,-0.827148305463079,1.17532327934626,-0.643316476623814,0.969089979455434,-0.26068487369337,-0.987017986351807,-0.477169069073824,2.65592955157709,0.862757224519317,1.73209487150465,0.316212718254004,4.3724630880337,2.69820824137198,4.56493061395573,1.81506288554547,1.74276765057979,0.929899929282105,0.903473433774668,0.715063439608093,1,0.5,1,0.5,1.73587116779263,1.88494640293158,2.05097493361887,1.74287282025317,0.908540789177641,0.823141691694036,1.12584051936865,0.671299509424716,0.8203857421875,1.394775390625,1.093359375,1.081884765625,10,0.608540789177641,0.523141691694036,0.812643989106172,0.371299509424716,1000,1.82260452326242,1.68665183791397,1.29034552284811,0.524717362697357
1,2,-4.57177439200383,-5.69412646934897,-2.49251607373675,-0.0254839615119466,2.16665026467418,-1.93466003404568,-0.973207575907775,-0.899897852244734,1.7014770984553,1.42126420361473,-0.664136945565763,-0.840635999708996,-1.1286785566835,-2.7907310976272,-0.365862503141412,0.232787752717396,-2.40263864164647,-4.07358603316144,-0.217962010339868,2.06002861696867,-0.460407008820817,-0.359061760758326,1.12234728279535,0.765141492908293,1,0.5,1,0.5,1.28768369419703,1.22660440362884,1.43084235677103,1.95271721584203,0.209861447149888,0.141350794769824,0.369746324885637,0.792372863227502,1.34921875,0.95986328125,0.7970703125,1.69990234375,10,0.0367015224998709,0.016650039318384,0.113926953972029,0.492372863227502,1000,2.04204873070843,1.34719068837795,0.828569629937413,1.23145898703126
1,3,-1.55276540155293,-3.05905508809797,-5.28005636115637,-0.21587297828259,0.825351969820779,1.47955696244651,-0.137657485880573,0.228912613271767,1.20444018363347,-0.489488382189179,-0.217300491065148,1.01910086394982,0.486573348140719,-2.26493721536735,-4.4237992337066,-2.08464765121825,0.741225135507994,-1.12326919885127,-2.77915355137803,2.09733610125496,0.498741862725618,-1.33833575420536,-2.20528929616033,-2.37270250307169,1,0.5,1,0.5,1.4589249198885,1.6811787047505,1.79429480401181,2.45203513662268,0.433835470490158,0.447665606997907,0.400975255575031,0.967473804019392,0.8484375,1.150537109375,1.1968505859375,1.24248046875,10,0.156844346212847,0.167003746407337,0.133984296319551,0.667473804019391,1000,2.56420909160284,-1.10086445683134,-0.851191769089525,2.94852787034449
1,4,-2.15804165275277,0.196584707188243,-0.8038308400175,-1.51086246235101,-0.863897304621818,-0.258513982992024,-1.56767200394937,-2.36565907104342,-0.00851845185295258,0.392420669442663,0.827812861655842,2.79698289297948,-2.82719986397817,-2.31670634474196,-5.56319935313609,-3.84706947943909,0.554499090164984,2.64407111179588,2.43096228319111,0.857185125150638,-1.70225847593463,-2.43551223355245,-5.01970927444103,-3.37212164107951,1,0.5,1,0.5,2.21721080328915,2.80441699581288,3.73781939371984,2.59025637878445,0.744366412144154,1.12337814555503,1.24737617666833,0.864027179498225,1.21005859375,1.58046875,0.9421630859375,1.182177734375,10,0.444366412144154,0.810693006554535,0.896380366015797,0.564027179498225,1000,2.70875357234577,-3.29293673610153,-3.94983379759645,4.80701892274709
1,5,2.58429684659255,-0.0970618909130337,-0.233826253477152,1.64201555409793,2.34887657861141,0.595283404287988,0.60988480917913,1.10766562176182,0.121705704940922,0.346131841759099,-0.675354933257203,0.0721100909291697,3.96989730955355,1.38591851999758,0.404030693740825,1.82307052362483,4.93179566831342,1.71696686348436,2.2594644087845,3.64124269142074,2.19500388585083,1.14231870254866,0.517202232355108,0.812331588178362,1,0.5,1,0.5,1.53911579045962,1.48845403746559,1.78068822085909,1.79129067130127,0.801432818453759,0.509321124851704,0.728659743536264,0.867233712598681,0.570263671875,0.935107421875,0.902392578125,0.983575439453125,10,0.501432818453759,0.216173340183504,0.428659743536264,0.567233712598681,1000,1.87323735980783,-0.121819927609942,0.938331104823456,2.70291158659728
1,6,-0.0491828205706063,-1.01714820320735,-4.95460613618156,-9.86138779465492,-0.859909784245268,-1.21288383578216,-1.30394378480164,-1.28829400409808,-0.346877040261998,0.0900043189336945,1.00357995646468,-0.139827415797637,-0.867058830571006,-0.99553221877836,-2.94373567249727,-6.10473521051328,2.64264528766067,1.04818605988418,-2.59388716308552,-8.31290693498196,-0.485349654990583,-0.25180908244088,-0.871784069523557,-1.7317436666826,1,0.5,1,0.5,2.17175886564331,1.91370955270372,1.55959822688341,1.14132529630569,0.9407198803965,0.686300457641482,0.331635208148509,0.0562302138656378,0.90106201171875,1.3193359375,1.322705078125,1.301708984375,10,0.6407198803965,0.386300457641482,0.0916515927364209,0.00263486412614614,1000,1.19353783223327,-4.19721095865851,-8.77103636138374,0.458129426401786
1,7,-0.651174047457502,-4.66726312416125,0.67166803074451,-0.234947535392179,-0.818339183345819,-0.714946618381735,-0.256537742285514,1.535783892841,0.539312783509948,1.37269540121739,0.0156023700922975,-0.536796136653018,2.79827783140356,-1.14844775883989,1.79347710846269,1.03322255703365,1.45315210906106,-3.09355903762208,3.15295462514443,1.66823898373877,3.14245537033732,0.521132855973912,1.59709050782285,0.827505244334121,1,0.5,1,0.5,1.20687626784628,1.17047933701367,1.75944050306728,1.62725701980575,0.254811508022249,0.124662145925686,0.798808950185776,0.595852961204946,0.8648193359375,1.227880859375,1.2947265625,1.37431640625,10,0.0541074205171438,0.0129505421889975,0.498808950185776,0.295867292813919,1000,1.70169961357577,1.3021468055819,1.55478602307878,0.113452960659985
1,8,-1.96792746671164,-0.0866762415697483,-3.76912584010005,-5.46176558910566,2.18542059313764,-0.140078746746086,-0.593035109750107,-0.958398607456714,0.0626248086430283,0.609643422354229,-1.38465568536243,-0.790217824116687,-1.17031338833178,-1.37463099823694,-3.10275112227309,-4.05658917743761,0.509169762948165,2.09605989198537,-1.26054128260899,-3.55411411101727,-1.05755602218133,-1.48082990429149,-1.00179354769931,-1.34729801232333,1,0.5,1,0.5,1.75208500035617,2.15210278077333,1.80813119983331,1.63453889997732,0.57766738049686,0.873849270259961,0.486161099048331,0.319880012003705,0.95042724609375,0.86650390625,1.0572021484375,1.5650390625,10,0.278083002075086,0.573849270259961,0.196960511856568,0.0852693517329087,1000,1.70931462020334,-4.40826963749431,-7.20640435611622,3.65229024509895
1,9,-3.92581223377706,-2.01120064594372,-5.02697904219206,-3.33357758852995,1.10698538731028,-0.0664894933372718,-0.755406845792491,-0.458300447259753,-0.573053586760828,0.429074668015523,-0.154503425497952,0.599777837745422,-2.00439268162838,-1.27942379806178,-3.71206832655244,-2.77408836290818,-1.61287618524539,-0.0447898807870819,-2.61510235853149,-1.31761007851864,-0.594247328282389,-0.583719092087767,-1.42830362828849,-1.4831005446419,1,0.5,1,0.5,1.48682848322216,1.73346107840333,1.64145977360769,1.82152994692761,0.340230836626142,0.532579105440527,0.360600718902424,0.487264335667714,0.87890625,1.308447265625,1.00198707580566,1.5046875,10,0.0964641851594373,0.236367086293194,0.108360732060787,0.197855444011416,1000,1.9048600002474,-2.59783923242587,-3.98193759420241,2.66432751568377
1,10,-4.92483832941689,-0.554767660626329,-2.36857657305105,-1.06451900880518,0.215244936429223,-0.383613441921361,0.224819370390162,-1.17439862682046,-1.67345871993117,-2.17961917112714,-2.14048556367464,-0.306390020043137,-5.54394111225309,-3.09089703802138,-2.61335346864807,-2.07553354950039,-2.26582500125892,1.85830890318879,0.257557983302385,1.16696877156399,-3.13654164543575,-2.1000201898563,-1.09122298144231,-1.20548935191924,1,0.5,1,0.5,2.10164967588206,2.70955884060467,2.03367362380679,2.25962088663386,0.5058105411008,1.00195597657002,0.664564987691119,0.813819110486656,0.87890625,1.308447265625,1.00198707580566,1.5046875,10,0.21320358624057,0.701952788366406,0.364564987691119,0.513819110486657,1000,2.36299240851411,0.744446880804792,-0.156808147215209,1.3237769187792
