trial_id,firm_id,m_1,m_2,m_3,m_4,k_1,k_2,k_3,k_4,l_1,l_2,l_3,l_4,y_1,y_2,y_3,y_4,r_1,r_2,r_3,r_4,omega_1,omega_2,omega_3,omega_4,pm_1,pm_2,pm_3,pm_4,mu_1,mu_2,mu_3,mu_4,eps_1,eps_2,eps_3,eps_4,a_1,a_2,a_3,a_4,Phi,u_1,u_2,u_3,u_4,trials
1,1,1.9046629547508347,0.6480181224603657,1.9303246245791028,-0.15676264411199317,-0.4647675824655344,-0.8271483054630788,1.17532327934626,-0.6433164766238136,0.969089979455434,-0.2606848736933699,-0.9870179863518068,-0.4771690690738239,2.655929551577091,0.8627572245193168,1.7320948715046456,0.31621271825400415,4.372463088033703,2.698208241371975,4.56493061395573,1.8150628855454651,1.7427676505797876,0.9298999292821052,0.9034734337746684,0.7150634396080927,1,0.5,1,0.5,1.7358711677926255,1.88494640293158,2.050974933618872,1.7428728202531685,0.9085407891776413,0.8231416916940362,1.1258405193686485,0.6712995094247162,0.8203857421874999,1.3947753906250002,1.093359375,1.081884765625,10,0.6085407891776413,0.5231416916940361,0.8126439891061724,0.3712995094247162,1000
1,2,-4.571774392003834,-5.694126469348968,-2.492516073736747,-0.02548396151194662,2.166650264674185,-1.934660034045676,-0.9732075759077748,-0.899897852244734,1.7014770984553027,1.4212642036147305,-0.664136945565763,-0.8406359997089956,-1.1286785566835045,-2.7907310976271975,-0.3658625031414115,0.23278775271739585,-2.402638641646472,-4.073586033161444,-0.2179620103398676,2.0600286169686735,-0.460407008820817,-0.35906176075832624,1.122347282795349,0.7651414929082934,1,0.5,1,0.5,1.2876836941970276,1.226604403628839,1.430842356771027,1.9527172158420345,0.2098614471498877,0.14135079476982354,0.3697463248856366,0.7923728632275016,1.3492187500000004,0.95986328125,0.7970703124999998,1.6999023437500007,10,0.03670152249987092,0.01665003931838397,0.11392695397202891,0.4923728632275016,1000
1,3,-1.5527654015529315,-3.059055088097973,-5.280056361156374,-0.21587297828258967,0.8253519698207792,1.4795569624465128,-0.13765748588057314,0.2289126132717673,1.2044401836334666,-0.4894883821891791,-0.2173004910651477,1.0191008639498198,0.4865733481407189,-2.2649372153673513,-4.4237992337066,-2.084647651218247,0.7412251355079942,-1.1232691988512655,-2.779153551378034,2.0973361012549647,0.49874186272561793,-1.3383357542053622,-2.205289296160333,-2.372702503071687,1,0.5,1,0.5,1.458924919888502,1.681178704750502,1.7942948040118087,2.4520351366226767,0.4338354704901576,0.44766560699790714,0.400975255575031,0.9674738040193916,0.8484374999999998,1.150537109375,1.1968505859375005,1.2424804687500006,10,0.156844346212847,0.1670037464073372,0.1339842963195512,0.6674738040193915,1000
1,4,-2.1580416527527704,0.19658470718824345,-0.8038308400175003,-1.5108624623510103,-0.8638973046218179,-0.2585139829920242,-1.5676720039493706,-2.3656590710434195,-0.00851845185295258,0.3924206694426634,0.8278128616558418,2.796982892979477,-2.8271998639781715,-2.316706344741964,-5.563199353136091,-3.847069479439094,0.5544990901649838,2.6440711117958777,2.430962283191108,0.8571851251506377,-1.7022584759346322,-2.435512233552453,-5.019709274441032,-3.3721216410795067,1,0.5,1,0.5,2.217210803289152,2.804416995812879,3.7378193937198385,2.590256378784448,0.7443664121441543,1.1233781455550342,1.2473761766683311,0.8640271794982255,1.21005859375,1.5804687500000008,0.9421630859375,1.1821777343750004,10,0.44436641214415434,0.8106930065545348,0.8963803660157966,0.5640271794982255,1000
1,5,2.584296846592551,-0.09706189091303367,-0.23382625347715244,1.6420155540979298,2.3488765786114074,0.5952834042879878,0.6098848091791303,1.1076656217618182,0.1217057049409216,0.34613184175909883,-0.6753549332572033,0.0721100909291697,3.9698973095535512,1.385918519997577,0.4040306937408249,1.82307052362483,4.931795668313422,1.7169668634843591,2.2594644087845026,3.6412426914207394,2.195003885850832,1.1423187025486643,0.5172022323551078,0.8123315881783619,1,0.5,1,0.5,1.539115790459622,1.4884540374655884,1.7806882208590933,1.7912906713012722,0.8014328184537589,0.5093211248517037,0.7286597435362637,0.8672337125986814,0.5702636718749996,0.935107421875,0.902392578125,0.9835754394531252,10,0.5014328184537589,0.21617334018350393,0.42865974353626374,0.5672337125986815,1000
1,6,-0.04918282057060627,-1.0171482032073462,-4.954606136181563,-9.86138779465492,-0.8599097842452681,-1.2128838357821647,-1.3039437848016422,-1.288294004098078,-0.3468770402619976,0.09000431893369448,1.0035799564646766,-0.13982741579763724,-0.8670588305710055,-0.9955322187783596,-2.943735672497272,-6.10473521051328,2.642645287660666,1.048186059884182,-2.5938871630855247,-8.312906934981957,-0.48534965499058336,-0.2518090824408801,-0.8717840695235571,-1.7317436666825978,1,0.5,1,0.5,2.1717588656433096,1.9137095527037176,1.559598226883406,1.1413252963056912,0.9407198803965002,0.6863004576414824,0.3316352081485093,0.05623021386563778,0.90106201171875,1.3193359375,1.322705078125,1.3017089843750005,10,0.6407198803965002,0.3863004576414824,0.0916515927364209,0.0026348641261461302,1000
1,7,-0.6511740474575016,-4.667263124161248,0.67166803074451,-0.2349475353921786,-0.8183391833458195,-0.7149466183817347,-0.25653774228551435,1.5357838928410044,0.5393127835099483,1.3726954012173866,0.01560237009229748,-0.5367961366530184,2.798277831403563,-1.1484477588398916,1.7934771084626904,1.033222557033645,1.4531521090610635,-3.0935590376220783,3.152954625144426,1.6682389837387652,3.142455370337325,0.5211328559739119,1.5970905078228514,0.8275052443341208,1,0.5,1,0.5,1.20687626784628,1.170479337013668,1.7594405030672835,1.6272570198057486,0.2548115080222487,0.12466214592568577,0.7988089501857758,0.595852961204946,0.8648193359374999,1.227880859375,1.2947265625000002,1.3743164062500006,10,0.05410742051714377,0.01295054218899747,0.4988089501857758,0.2958672928139191,1000
1,8,-1.9679274667116384,-0.08667624156974829,-3.769125840100053,-5.46176558910566,2.1854205931376396,-0.1400787467460859,-0.5930351097501066,-0.9583986074567138,0.06262480864302833,0.6096434223542289,-1.3846556853624312,-0.790217824116687,-1.1703133883317804,-1.3746309982369416,-3.1027511222730935,-4.056589177437613,0.5091697629481646,2.0960598919853695,-1.2605412826089917,-3.554114111017274,-1.0575560221813254,-1.4808299042914852,-1.001793547699311,-1.3472980123233282,1,0.5,1,0.5,1.7520850003561717,2.1521027807733253,1.808131199833312,1.6345388999773247,0.5776673804968595,0.8738492702599614,0.4861610990483314,0.3198800120037049,0.95042724609375,0.8665039062499998,1.0572021484374998,1.5650390625000006,10,0.27808300207508624,0.5738492702599614,0.1969605118565679,0.08526935173290867,1000
1,9,-3.925812233777061,-2.011200645943715,-5.02697904219206,-3.33357758852995,1.1069853873102828,-0.06648949333727183,-0.7554068457924905,-0.45830044725975305,-0.5730535867608276,0.4290746680155226,-0.15450342549795198,0.5997778377454225,-2.0043926816283766,-1.279423798061778,-3.7120683265524423,-2.774088362908178,-1.6128761852453903,-0.0447898807870819,-2.6151023585314856,-1.3176100785186369,-0.5942473282823888,-0.5837190920877672,-1.4283036282884856,-1.4831005446418986,1,0.5,1,0.5,1.4868284832221648,1.7334610784033295,1.64145977360769,1.8215299469276065,0.3402308366261423,0.5325791054405272,0.360600718902424,0.4872643356677145,0.8789062499999998,1.308447265625,1.0019870758056642,1.5046875000000006,10,0.09646418515943728,0.23636708629319353,0.10836073206078747,0.19785544401141592,1000
1,10,-4.924838329416889,-0.5547676606263294,-2.3685765730510475,-1.064519008805184,0.2152449364292233,-0.3836134419213607,0.2248193703901622,-1.1743986268204578,-1.673458719931166,-2.179619171127137,-2.1404855636746403,-0.30639002004313676,-5.543941112253092,-3.0908970380213803,-2.613353468648068,-2.075533549500392,-2.265825001258916,1.8583089031887932,0.25755798330238466,1.1669687715639934,-3.136541645435754,-2.1000201898562993,-1.0912229814423051,-1.2054893519192402,1,0.5,1,0.5,2.10164967588206,2.7095588406046747,2.033673623806793,2.2596208866338587,0.5058105411008,1.001955976570025,0.6645649876911193,0.8138191104866564,0.8789062499999998,1.308447265625,1.0019870758056642,1.5046875000000006,10,0.21320358624057012,0.7019527883664062,0.3645649876911193,0.5138191104866565,1000
